Date,Change_Price,RSI,50MA,200MA,14-high,14-low,%K,SC,MACD,Log_Returns,Signal_MACD,Target
2012-02-27,0.19184112548828125,71.62846455973119,108.796865234375,104.26278865814209,137.52999877929688,133.63999938964844,-494.90693706238847,-539.5373586165985,0.4159998711959929,0.0016785149570965885,1.537776083436707,1
2012-02-28,0.3336181640625,73.07624800031053,109.07353302001952,104.28230770111084,137.72000122070312,133.83999633789062,-492.7379266949819,-511.27236367591996,0.4184897586368663,0.002912300632393894,1.5289201522107048,1
2012-02-29,-0.4503631591796875,68.02945373569273,109.33390014648438,104.30384090423584,138.19000244140625,133.83999633789062,-449.85267396749003,-479.1658459082869,0.3964715103099934,-0.003933425975526816,1.5117046641217193,0
2012-03-01,0.592132568359375,70.87727151016637,109.60310836791992,104.33182144165039,138.19000244140625,133.83999633789062,-436.24045011610696,-459.61035025952634,0.39429125479733784,0.005168430634331145,1.4961536806552318,1
2012-03-02,-0.35028839111328125,67.07109424788698,109.8869937133789,104.35813259124755,138.19000244140625,134.25,-500.9331479559432,-462.34209067984676,0.37284684616527386,-0.0030542650124978366,1.4734625011145956,0
2012-03-05,-0.46700286865234375,62.270008814470984,110.10082565307617,104.3772275543213,138.19000244140625,134.25,-512.7860052979722,-483.31986779000755,0.3331828744088483,-0.0040864951129622185,1.4366764170209416,0
2012-03-06,-1.66796875,48.82649890834326,110.27729476928711,104.38666988372803,138.19000244140625,134.2899932861328,-561.838249390628,-525.1858008815145,0.23716008328919713,-0.014733380449673206,1.3630983637308285,0
2012-03-07,0.783966064453125,53.867688151765385,110.45109603881836,104.404421043396,138.19000244140625,134.3300018310547,-548.3881424206128,-541.0041323697378,0.1895552310164561,0.006951916298205241,1.27971784385174,1
2012-03-08,1.1258316040039062,59.966829665445665,110.62873260498047,104.43415962219238,138.19000244140625,134.36000061035156,-524.0716246419365,-544.7660054843926,0.19133636804343723,0.009899665789891543,1.2096095223303207,1
2012-03-09,0.44199371337890625,62.08611355041877,110.8135415649414,104.46655933380127,138.19000244140625,134.36000061035156,-512.5313243268009,-528.3303637964501,0.20520284697695956,0.003859906992571105,1.1557899584491815,1
2012-03-12,0.00835418701171875,62.12692410659367,111.02620498657227,104.49719593048096,138.19000244140625,134.36000061035156,-512.3131994438313,-516.3053828041897,0.21214398332182327,7.28133866036984e-05,1.1125001898295221,1
2012-03-13,2.0682525634765625,70.57223360611846,111.25871704101563,104.53567153930663,140.1300048828125,134.36000061035156,-304.2173199027881,-443.0206145578068,0.28835544065860574,0.017865271810045158,1.1085417628159409,1
2012-03-14,-0.1251068115234375,69.56177686240974,111.49906845092774,104.57142974853515,140.4499969482422,134.36000061035156,-290.28686039577667,-368.93912658079876,0.3355075411371047,-0.0010716329905884336,1.1249203690092076,0
2012-03-15,0.6755523681640625,71.90132732543648,111.71957183837891,104.60486400604248,140.77999877929688,134.36000061035156,-264.842860572181,-286.449013623582,0.38909344774215526,0.005773014730215742,1.1614013624334212,1
2012-03-16,0.1624908447265625,72.44984636239849,111.93998931884765,104.65153953552246,140.77999877929688,134.36000061035156,-262.31184980783905,-272.4805235919323,0.427940631256547,0.0013836271162404046,1.20851512666198,1
2012-03-19,0.460662841796875,73.99947282002863,112.16394882202148,104.70109260559082,141.27999877929688,134.36000061035156,-236.7016972099782,-254.6188025299995,0.4658742307552757,0.003912218748856056,1.2644186804286628,1
2012-03-20,-0.34339141845703125,70.802474750057,112.38654479980468,104.75430229187012,141.27999877929688,134.36000061035156,-241.66400225794857,-246.89251642525537,0.4733331250838546,-0.002914827967679834,1.3145404718630922,0
2012-03-21,-0.192626953125,69.00159312376454,112.60011734008789,104.8122095489502,141.27999877929688,134.36000061035156,-244.44762948475113,-240.93777631755938,0.46336194607424375,-0.0016388132296452085,1.3523415453759262,0
2012-03-22,-0.8460617065429688,61.59144651757268,112.77825439453125,104.86621448516846,141.27999877929688,134.36000061035156,-256.673957958938,-247.59519656721264,0.4169040909917925,-0.00723001818948088,1.3638579565288536,0
2012-03-23,0.37693023681640625,63.47344808661511,112.96276275634766,104.92431922912597,141.27999877929688,134.36000061035156,-251.22698777753033,-250.78285840707323,0.38831712014091124,0.0032275146207023653,1.36120113485145,1
2012-03-26,1.64178466796875,70.29983363842106,113.17493637084961,104.98661296844483,141.61000061035156,134.92999267578125,-244.20794872322006,-250.7029648198962,0.41937666164676557,0.013937751581374336,1.3728913431710124,1
2012-03-27,-0.36855316162109375,67.26095206544164,113.39091415405274,105.054447555542,141.8300018310547,136.24000549316406,-321.85488581832476,-272.4299407730251,0.4216340933612912,-0.003111925611468891,1.3839520243869827,0
2012-03-28,-0.586334228515625,62.62303100532863,113.58682571411133,105.11894027709961,141.8300018310547,137.08999633789062,-409.87297233784335,-325.3119356264628,0.3944633514215923,-0.0049708332018125745,1.381529384245798,0
2012-03-29,-0.201080322265625,61.067846378173776,113.75486358642578,105.1757823562622,141.8300018310547,137.08999633789062,-414.11516831326196,-381.9476754898101,0.35975896950367314,-0.001710427722051655,1.3644257542696805,0
2012-03-30,0.485870361328125,63.43102309455498,113.92110961914062,105.24448833465576,141.8300018310547,138.08999633789062,-538.5877481079538,-454.1919629196864,0.3449250509342221,0.004127911296922804,1.3436589403844397,1
2012-04-02,0.8627471923828125,67.23427728875797,114.09643783569337,105.31635936737061,142.2100067138672,138.5500030517578,-539.356588371647,-497.35316826428766,0.35883763361007937,0.007288092851200467,1.3323869015434069,1
2012-04-03,-0.48583984375,63.24526981908654,114.26772048950195,105.38424304962159,142.2100067138672,138.5500030517578,-552.6308877604623,-543.5250747466877,0.3451430945018359,-0.004097616642204649,1.31686883244074,0
2012-04-04,-1.1726455688476562,54.79495304576447,114.4180517578125,105.44358390808105,142.2100067138672,138.5500030517578,-584.6703521191351,-558.8859427504149,0.2862230226391631,-0.009959924086278882,1.2777926310373036,0
2012-04-05,-0.05869293212890625,54.403145609882095,114.54886184692383,105.4954174041748,142.2100067138672,138.5500030517578,-586.2739825399605,-574.5250741398527,0.23492778551279514,-0.0005011277433091266,1.222150328422762,0
2012-04-09,-1.3150177001953125,46.39811609091598,114.66471343994141,105.5438911819458,142.2100067138672,137.83999633789062,-504.8651677939056,-558.6031674843338,0.14477589922563538,-0.01129414204894097,1.135275708765009,0
2012-04-10,-1.9433517456054688,37.59439088042217,114.74269882202148,105.58417350769042,142.2100067138672,135.75999450683594,-339.93749822572556,-477.0255495198639,0.0044999770576339415,-0.016927720692876846,0.9997868238929908,0
2012-04-11,0.9214096069335938,43.10646506998207,114.84661895751952,105.635205078125,142.2100067138672,135.75999450683594,-325.65210499919567,-390.15159033960896,-0.06695816869115845,0.008061744634720647,0.8533518463549351,1
2012-04-12,1.4994125366210938,50.73259500472775,114.9813606262207,105.68907550811768,142.2100067138672,135.75999450683594,-302.4054430008422,-322.66501540858786,-0.06481998353649487,0.01298153579450112,0.7297097233130775,1
2012-04-13,-1.3821487426757812,44.77470665722995,115.06927795410157,105.72915092468261,142.2100067138672,135.75999450683594,-323.83406512296904,-317.29720437433565,-0.11208292225475702,-0.011960198869494398,0.6031207122811928,0
2012-04-16,-0.0753631591796875,44.46805703588614,115.15218582153321,105.76427383422852,142.2100067138672,135.75999450683594,-325.00248398421604,-317.0806640360091,-0.1480691596888306,-0.0006562735882473802,0.47874364479332315,0
2012-04-17,1.7004013061523438,52.39083157254897,115.23807800292968,105.80274600982666,142.2100067138672,135.75999450683594,-298.63972292930345,-315.82542401216284,-0.11070373927547905,0.01470357777277087,0.38831078818886683,1
2012-04-18,-0.39369964599609375,50.59110363039509,115.31759674072265,105.83121124267578,142.2100067138672,135.75999450683594,-304.74358185792556,-309.4619295904817,-0.09505436299794212,-0.0033851862231877305,0.31672785838709894,0
2012-04-19,-0.7454910278320312,47.27915669909935,115.37653518676758,105.85640228271484,142.2100067138672,135.75999450683594,-316.3015604152275,-306.5616217341522,-0.10863609912857441,-0.0064415929207264355,0.24809643218184085,0
2012-04-20,0.192657470703125,48.22251843195816,115.4326545715332,105.88189720153808,142.2100067138672,135.75999450683594,-313.3146285379032,-311.4532569370188,-0.10983601903544127,0.0016686829711582973,0.18742099949111693,1
2012-04-23,-0.9716644287109375,43.95102226670449,115.46650512695312,105.89680377960205,141.8800048828125,135.75999450683594,-346.0859527127937,-325.23404722197483,-0.14391727757922013,-0.008444508858840294,0.11898342701216509,0
2012-04-24,0.435577392578125,46.24953071060669,115.52574630737304,105.91784580230713,140.33999633789062,135.75999450683594,-452.9456447502124,-370.78207533363644,-0.15099021608050123,0.003794322379812698,0.05594650193215843,1
2012-04-25,1.574737548828125,53.64994740985797,115.5998031616211,105.95677856445313,140.1999969482422,135.75999450683594,-431.7606021032373,-410.26406652208124,-0.09653398801607693,0.01359869235413047,0.024595602268482154,1
2012-04-26,0.8124923706054688,56.94380876728282,115.69294540405274,106.00212337493896,140.32000732421875,135.75999450683594,-402.5797654302398,-429.09533742789654,-0.02471791314034988,0.00694464104223691,0.027655138328397506,1
2012-04-27,0.19264984130859375,57.71119593872264,115.80044876098633,106.0466177368164,140.7899932861328,135.75999450683594,-361.1340650273323,-398.4914775202698,0.03632155626023348,0.0016395925944650003,0.05513266697051523,1
2012-04-30,-0.43553924560546875,55.31106853139221,115.87438949584961,106.092685546875,140.7899932861328,135.94000244140625,-387.22931329027307,-383.64771458261504,0.06547048051909599,-0.0037105996560198307,0.08940007006306452,0
2012-05-01,0.728729248046875,58.426474625022365,115.95689956665039,106.13926406860351,141.66000366210938,135.94000244140625,-315.59183815016564,-354.6517388225904,0.11242760524764606,0.006200715955915648,0.13754956972314888,1
2012-05-02,-0.351806640625,56.3829267083886,116.03137268066406,106.18853561401367,141.66000366210938,135.94000244140625,-321.7423025827896,-341.5211513410761,0.1327161212395822,-0.002988702756323569,0.18594964946252926,0
2012-05-03,-0.896240234375,51.44625760533094,116.09526016235351,106.22458679199218,141.66000366210938,135.94000244140625,-337.4108348049703,-324.91499184597524,0.11301846865458742,-0.00765443885244288,0.21724676942462245,0
2012-05-04,-1.88470458984375,42.93323884719482,116.11144592285156,106.25154415130615,141.66000366210938,135.94000244140625,-370.36020871458066,-343.1711153674469,0.028041892772705523,-0.016290259139708496,0.20561892848366442,0
2012-05-07,0.0837554931640625,43.38161445569899,116.1243032836914,106.27133541107177,141.66000366210938,135.94000244140625,-368.89595215356957,-358.8889985577069,-0.032877829608679576,0.0007295948380852124,0.16856372712554019,1
2012-05-08,-0.46068572998046875,41.45238272274919,116.12411010742187,106.28845218658448,141.66000366210938,134.9199981689453,-304.7702920221954,-348.0088176301153,-0.09444221293146882,-0.004019641805035334,0.10977948116235098,0
2012-05-09,-0.6784591674804688,38.7213152744778,116.10367538452148,106.30526836395264,141.66000366210938,134.49000549316406,-289.9582458134086,-321.2081633297246,-0.1632568180734637,-0.005949366230298736,0.02938282890225606,0
2012-05-10,0.23453521728515625,40.18834125892534,116.09693862915039,106.32531845092774,141.66000366210938,134.49000549316406,-286.687181975471,-293.805239937025,-0.20318940105016736,0.0020606301290682083,-0.05667063256027884,1
2012-05-11,-0.34343719482421875,38.72630423358751,116.07149047851563,106.35490509033202,141.66000366210938,134.49000549316406,-291.47710223391283,-289.37417667426416,-0.24175779989882074,-0.0030188901087448983,-0.14710878381937856,0
2012-05-14,-1.256439208984375,33.871501629362285,116.02791931152343,106.37977603912354,141.66000366210938,133.91000366210938,-278.3914873676915,-285.51859052569176,-0.3116594663345893,-0.011122699146340231,-0.25526471945264717,0
2012-05-15,-0.6449813842773438,31.676224663732583,115.98078857421875,106.40509086608887,141.66000366210938,133.1300048828125,-251.35200403561936,-273.7401978790746,-0.38155534041052874,-0.005758152447506326,-0.37856460757325583,0
2012-05-16,-0.4272003173828125,30.276540066950474,115.9584732055664,106.43053695678711,141.66000366210938,132.8000030517578,-243.0871318128508,-257.6102077387206,-0.4422983286456059,-0.00383221972928105,-0.5108457540901066,0
2012-05-17,-1.6501541137695312,25.575458193391043,115.8874754333496,106.46129459381103,141.66000366210938,130.7899932861328,-194.8265454948714,-229.7552271144472,-0.5393781144119316,-0.014942263645265186,-0.6669847074021142,0
2012-05-18,-0.938140869140625,23.355200403449388,115.77519821166992,106.48455833435058,141.66000366210938,129.5500030517578,-172.38493223006373,-203.43286984592865,-0.6360558481084126,-0.008595552943936546,-0.8433395064556004,0
2012-05-21,1.8679275512695312,35.38340259412452,115.69143966674805,106.54152439117432,140.4600067138672,129.5500030517578,-174.2244034249047,-180.47862704994665,-0.6291064465578557,0.01704227972826189,-0.991396561544034,1
2012-05-22,0.19264984130859375,36.49041030249345,115.6113670349121,106.60019561767578,140.4499969482422,129.5500030517578,-172.6169677829387,-173.07543447930243,-0.6055576874060904,0.0017412563970973238,-1.108622534448703,1
2012-05-23,0.05867767333984375,36.84530630359785,115.49110290527344,106.69139663696289,139.3000030517578,129.5500030517578,-192.37498747996796,-179.73878622927046,-0.5748916358387248,0.0005297535316666213,-1.196916060116516,1
2012-05-24,0.21776580810546875,38.22497937397386,115.37769622802735,106.76216800689697,137.55999755859375,129.5500030517578,-231.44579506727396,-198.81258344339358,-0.5337079638169513,0.001963582627413807,-1.2562444557618804,1
2012-05-25,-0.3601837158203125,36.793260037565474,115.24357482910156,106.85253307342529,136.8699951171875,129.5500030517578,-258.183055638358,-227.33461272853333,-0.5063384252997736,-0.0032498457719061236,-1.2971912621171358,0
2012-05-29,1.3401947021484375,45.041710065781885,115.13300750732422,106.9288229751587,136.8699951171875,129.5500030517578,-239.87436499813435,-243.16773856792213,-0.42822582270373744,0.0120391429308091,-1.3001317601462183,1
2012-05-30,-1.6250076293945312,38.48388205609823,114.98072677612305,106.99373104095459,136.8699951171875,129.5500030517578,-262.07394684015566,-253.37712249221605,-0.42097957073991665,-0.014616435920247639,-1.3020592790328465,0
2012-05-31,-0.24291229248046875,37.60254672019169,114.83045562744141,107.04711906433106,136.8699951171875,129.5500030517578,-265.3924243782349,-255.78024540550834,-0.4167431385356508,-0.002203391818661693,-1.3041587057707886,0
2012-06-01,-2.7725296020507812,29.342673645879813,114.62858642578125,107.09089027404785,135.61000061035156,128.16000366210938,-279.3186999096761,-268.9283570426889,-0.5064003916965589,-0.025498946646245635,-1.3475174746232028,0
2012-06-04,-0.05027008056640625,29.21735517498179,114.44263305664063,107.13408031463624,134.80999755859375,127.13999938964844,-258.66369183206973,-267.79160537332695,-0.5659931783449252,-0.00046838839530316534,-1.4121946263524594,0
2012-06-05,0.8125,34.11513791780003,114.26539108276367,107.20260372161866,134.5500030517578,127.13999938964844,-256.7745077447068,-264.91896649548426,-0.5708295452390502,0.007543667048683922,-1.470661604121614,1
2012-06-06,2.4291152954101562,46.11892819158323,114.10389572143555,107.29098148345948,133.92999267578125,127.13999938964844,-244.4462672110996,-253.2948222626254,-0.4761768755254536,0.022219606016693483,-1.4800641784726263,1
2012-06-07,0.067047119140625,46.409156670605526,113.95111236572265,107.37932334899902,133.92999267578125,127.13999938964844,-243.45882707212988,-248.2265340093121,-0.3944629616884754,0.000606346230672905,-1.4537781735358428,1
2012-06-08,0.8794784545898438,50.19859757346501,113.82764526367187,107.45676902770997,133.92999267578125,127.13999938964844,-230.5062597052961,-239.47045132950856,-0.29447891070850574,0.007919781706579698,-1.3891561947044448,1
2012-06-11,-1.415557861328125,44.71770647679309,113.67988861083984,107.52037647247315,134.25,127.13999938964844,-240.04101201602708,-238.00203293115104,-0.26574216336052814,-0.012778174054546731,-1.3233117920022697,0
2012-06-12,1.264801025390625,49.97350743773365,113.54771057128906,107.59772811889648,134.25,127.13999938964844,-222.25196958543742,-230.9330804355869,-0.19369266033345411,0.011425041967511262,-1.2369576131814635,1
2012-06-13,-0.7120132446289062,47.25013843888825,113.38403732299804,107.66455280303956,134.25,127.13999938964844,-232.26621970508262,-231.51973376884905,-0.1621685305426297,-0.00641560325071211,-1.1508156116358097,0
2012-06-14,1.172698974609375,51.8995593932883,113.25353485107422,107.72326656341552,134.25,127.13999938964844,-215.77256465669873,-223.4302513157396,-0.09324659690221893,0.010544793089416693,-1.0479896359643843,1
2012-06-15,1.1433944702148438,55.97411169885462,113.16935317993165,107.78637813568115,134.25999450683594,127.13999938964844,-199.4107574536664,-215.8165139384826,0.0012885216497835472,0.010175328195178857,-0.9194660047451235,1
2012-06-18,0.2188873291015625,56.72977650969884,113.09072311401367,107.8483582687378,134.72999572753906,127.13999938964844,-184.1785982815258,-199.787306797297,0.07976924159230236,0.001936175794361894,-0.7759851334892391,1
2012-06-19,1.0945892333984375,60.391030426195584,113.06028518676757,107.9210876083374,136.25,127.13999938964844,-141.43313686178152,-175.0074975323246,0.17654279675672058,0.009626378873118568,-0.6114186992966834,1
2012-06-20,-0.18524932861328125,59.47384554842609,113.06500930786133,108.00562873840332,136.25,127.13999938964844,-143.46660904841107,-156.35944806390617,0.23889334330058887,-0.0016226769557921017,-0.44382508511515806,0
2012-06-21,-2.5595855712890625,48.511019118110276,113.00011352539063,108.0809171295166,136.25,127.13999938964844,-171.5630459287845,-152.15426394632573,0.1884661136002279,-0.02269426723411261,-0.3229447530831892,0
2012-06-22,0.8588104248046875,51.72630363745527,112.9224057006836,108.14689594268799,136.25,127.77999877929688,-181.94310832477618,-165.65758776732392,0.17849383325399515,0.007672097195627003,-0.22324227290568568,1
2012-06-25,-1.8018035888671875,45.33056033835062,112.83630477905274,108.20901847839356,136.25,129.92999267578125,-306.36643263445586,-219.9575289626722,0.10259414863368477,-0.016164590032374804,-0.17027813837656197,0
2012-06-26,0.555694580078125,47.48710729393737,112.76282501220703,108.28678112030029,136.25,130.85000610351562,-365.3096689969313,-284.53973665205444,0.06418569652392137,0.005013247714512836,-0.1401312800834479,1
2012-06-27,1.0019607543945312,51.22327343871397,112.67537643432617,108.3664619064331,136.25,130.85000610351562,-346.75481923965935,-339.47697362368217,0.07061804336078126,0.008976249811116332,-0.1095611104394519,1
2012-06-28,-0.319976806640625,49.99983730859758,112.58940231323243,108.44013195037842,136.25,130.85000610351562,-352.6803223564118,-354.91493686433415,0.06255944879752917,-0.002857823678409588,-0.0851834873854538,0
2012-06-29,2.7869415283203125,59.15122666136089,112.57407684326172,108.5210174560547,136.27000427246094,130.85000610351562,-299.9590377387706,-333.13139311161393,0.15629531453703294,0.024621137985175956,-0.02130697306505188,1
2012-07-02,0.345245361328125,60.12487549132915,112.56180313110352,108.5951372909546,136.64999389648438,130.85000610351562,-274.35452555589467,-308.99796188369237,0.23594780086959588,0.00300828701788447,0.06953491965136877,1
2012-07-03,0.7577133178710938,62.25147201458254,112.58411697387696,108.6700830078125,137.50999450683594,130.85000610351562,-227.55018111251889,-267.2879148023947,0.31857483971286626,0.006570760787091068,0.1844464963150823,1
2012-07-05,-0.5219650268554688,59.88226802189667,112.58727996826173,108.74743255615235,137.8000030517578,130.85000610351562,-225.56528898402766,-242.48999855081377,0.35560398828954476,-0.004521761145442227,0.29967259181169625,0
2012-07-06,-1.0945663452148438,55.14282595870122,112.53705688476562,108.81988945007325,137.8000030517578,130.85000610351562,-241.3144519457709,-231.47664068077248,0.3371916027704458,-0.009549100677133993,0.3909092980759742,0
2012-07-09,-0.1431732177734375,54.53482082415799,112.46772048950196,108.906298828125,137.8000030517578,130.85000610351562,-243.3744991492398,-236.7514133596795,0.3121590427526826,-0.0012558276738001695,0.4591519345842094,0
2012-07-10,-0.9935226440429688,50.38331515399749,112.37466064453125,109.00336193084716,137.8000030517578,130.85000610351562,-257.66979526867556,-247.45291545456212,0.25185501684188694,-0.008758287781822638,0.4925073682081489,0
2012-07-11,0.01683807373046875,50.45215752404307,112.29064834594726,109.09769157409669,137.8000030517578,130.85000610351562,-257.42752072012735,-252.8239383793476,0.20288271026811344,0.0001490749604275976,0.5013937497098602,1
2012-07-12,-0.5472793579101562,48.11540069131931,112.18111587524415,109.17809719085693,137.8000030517578,130.85000610351562,-265.30204731324443,-260.13312110068244,0.14283657321369958,-0.004856721381429452,0.48460326428682776,0
2012-07-13,1.8859786987304688,55.72564232322888,112.11633911132813,109.26254600524902,137.8000030517578,130.85000610351562,-238.16565124320763,-253.63173975885982,0.16369119168885504,0.01663826331912066,0.4815843808860186,1
2012-07-16,-0.26941680908203125,54.49594907703048,112.06409881591797,109.35559238433838,137.8000030517578,130.92999267578125,-246.02450286851476,-249.8307338083223,0.16654600077930581,-0.002359936446148403,0.48195950963306244,0
2012-07-17,0.7830276489257812,57.435787109418484,112.0652131652832,109.44878311157227,137.8000030517578,131.27999877929688,-252.5901309399829,-245.59342835056847,0.1940079043458951,0.006843501648026162,0.49583654017458073,1
2012-07-18,0.850433349609375,60.426185982251226,112.08166107177735,109.55824245452881,137.8000030517578,131.27999877929688,-239.54668320481167,-246.0537723377698,0.24178459786615747,0.007379940191105661,0.5298868999425718,1
2012-07-19,0.30309295654296875,61.465284942886875,112.11338455200195,109.68255973815918,138.17999267578125,132.60000610351562,-298.12559818425444,-263.42080410968305,0.2840504788241702,0.002617088674451651,0.5784244871942664,1
2012-07-20,-1.0608596801757812,55.92976082814712,112.13746002197266,109.79158668518066,138.17999267578125,132.60000610351562,-317.1374661598622,-284.93658251630944,0.2720631077896485,-0.0091902319601056,0.6152542244238626,0
2012-07-23,-1.1619720458984375,50.558844267623456,112.13360534667969,109.88618499755859,138.17999267578125,132.60000610351562,-337.9613880609259,-317.7414841350142,0.2161267049885538,-0.010164045405224087,0.622874158216264,0
2012-07-24,-0.97662353515625,46.51568325305869,112.11708694458008,109.96732292175292,138.17999267578125,132.60000610351562,-355.463644070114,-336.8541660969674,0.13509954859314632,-0.008623394744297741,0.5947853892695986,0
2012-07-25,0.025238037109375,46.634450845831864,112.12620208740235,110.05181903839112,138.17999267578125,132.60000610351562,-355.0113484098553,-349.47879351363173,0.07307251373913459,0.00022378550455748325,0.5448345788483514,1
2012-07-26,1.8607330322265625,54.63321170837158,112.1854315185547,110.12958309173584,138.17999267578125,132.60000610351562,-321.6647980529957,-344.04659684432175,0.09279700899678289,0.01636265977286744,0.5122446889534069,1
2012-07-27,2.1133651733398438,61.66180692443619,112.29547225952149,110.21741680145264,139.07000732421875,132.60000610351562,-244.75246333882052,-307.14286993389055,0.1823457649616813,0.018265175443556103,0.5247947013644263,1
2012-07-30,0.0,61.66180692443619,112.43851608276367,110.30089973449707,139.33999633789062,132.60000610351562,-234.9482241822726,-267.1218285246963,0.24590305760585807,0.0,0.5637835243676323,0
2012-07-31,-0.8167266845703125,57.65809903931577,112.58398818969727,110.38129344940185,139.33999633789062,132.60000610351562,-247.06584833556707,-242.2555119522201,0.259339833982807,-0.0070192250259761835,0.6029844491769236,0
2012-08-01,-0.101043701171875,57.1635803128104,112.69008087158203,110.45264614105224,139.33999633789062,133.02999877929688,-272.31786173742296,-251.44397808508756,0.2610201921587816,-0.0008718385462875844,0.637276921265258,0
2012-08-02,-0.7998886108398438,53.26865524989104,112.77632278442383,110.52969543457031,139.33999633789062,133.02999877929688,-284.9943897932929,-268.126033288761,0.22859516701706184,-0.006928661364170807,0.6524809636021618,0
2012-08-03,2.2817611694335938,61.35724981188136,112.9070263671875,110.60841606140137,139.63999938964844,133.02999877929688,-237.5397340215562,-264.95066185075734,0.28284665814383914,0.019639202052098348,0.6898407576588195,1
2012-08-06,0.22731781005859375,62.06176422351212,113.03792098999024,110.6942813873291,140.1699981689453,133.02999877929688,-216.7235487586739,-246.41922419117438,0.3264604675728435,0.0019355710855126773,0.7411833217949735,1
2012-08-07,0.5894012451171875,63.89955745946446,113.18780731201171,110.7808975982666,140.9199981689453,133.02999877929688,-188.65221755283042,-214.30516677768685,0.3744498189141723,0.005001266662129744,0.8063127991864116,1
2012-08-08,0.1431427001953125,64.35121276591721,113.31375259399414,110.85865787506104,140.9199981689453,133.02999877929688,-186.83798800570125,-197.40458477240188,0.40868323654868277,0.0012108480596477733,0.8771154600932478,1
2012-08-09,0.10101318359375,64.68696826384287,113.47421829223633,110.93062507629395,140.9199981689453,133.02999877929688,-185.55771942004992,-187.01597499286058,0.43050172719233615,0.0008535917905048152,0.9473748528312862,1
2012-08-10,0.1936798095703125,65.36062612237853,113.64341583251954,111.01367111206055,140.9199981689453,133.02999877929688,-183.10296879200277,-185.166225405918,0.4460106978891645,0.001634617624579171,1.0145414114605316,1
2012-08-13,-0.05895233154296875,64.95444979914993,113.86688491821289,111.09124275207519,140.9199981689453,133.25,-191.99191900704452,-186.88420240636574,0.44738318078995576,-0.0004972627004447006,1.0729955644814488,0
2012-08-14,0.01683807373046875,65.02131159314446,114.0916961669922,111.15095668792725,141.3800048828125,135.25999450683594,-273.1847182987975,-216.09320203261495,0.44091997511263514,0.00014205431873381968,1.120747754858175,1
2012-08-15,0.134735107421875,65.58708131310871,114.30295211791992,111.21146873474122,141.3800048828125,135.5800018310547,-291.4516625494266,-252.20943328508955,0.43299134172877984,0.0011359658255116756,1.1588841227648796,1
2012-08-16,0.8756484985351562,69.08666046939894,114.48313873291016,111.2892041015625,142.16000366210938,135.5800018310547,-243.59502071994564,-269.41046718939,0.4509325096610439,0.007351404789191385,1.200323437055336,1
2012-08-17,0.1599884033203125,69.69308864596574,114.66518417358398,111.38224201202392,142.3000030517578,135.5800018310547,-236.13936812276057,-257.06201713071096,0.46195726032503615,0.0013373443320832124,1.2414773984410354,1
2012-08-20,0.0084075927734375,69.72669807136263,114.82980819702148,111.46707626342773,142.3000030517578,135.5800018310547,-236.01425515778766,-238.58288133349797,0.46213153887909186,7.02296957451054e-05,1.2775997076108816,1
2012-08-21,-0.36208343505859375,66.31587953300277,115.01550170898437,111.54073566436767,143.08999633789062,135.5800018310547,-216.00873672982172,-229.38745333679,0.4407901919353492,-0.0030290057626549682,1.2999859456165406,0
2012-08-22,0.05059051513671875,66.56199842843455,115.17691101074219,111.61783843994141,143.08999633789062,136.67999267578125,-269.4482796379789,-240.49042384186274,0.4187098349563314,0.00042376631101515017,1.3104333679323017,1
2012-08-23,-0.9767074584960938,57.78379058905852,115.33302642822265,111.68682563781738,143.08999633789062,139.55999755859375,-598.5372305936665,-361.33141565382243,0.35929011590957316,-0.008213193704192712,1.2942805609480366,0
2012-08-24,0.7156448364257812,61.762869245876054,115.48000076293945,111.75267845153809,143.08999633789062,139.80999755859375,-629.960969119549,-499.3154931170648,0.33432968416772724,0.006024498996742622,1.2707697705954797,1
2012-08-27,0.02523040771484375,61.89921719105296,115.60461181640625,111.83821521759033,143.08999633789062,139.80999755859375,-629.191749085868,-619.2299829330278,0.3105561696321928,0.00021173572374788563,1.2413858083574252,1
2012-08-28,-0.11785888671875,60.80840579099148,115.72248794555664,111.91835609436035,143.08999633789062,139.80999755859375,-632.785009164581,-630.6459091233327,0.2829194018917178,-0.000989466440152853,1.2051512725525844,0
2012-08-29,0.09262847900390625,61.38436872057856,115.82032485961913,111.98926414489746,143.08999633789062,139.80999755859375,-629.960969119549,-630.6459091233327,0.26051796997897725,0.0007777307164049674,1.1652534539514368,1
2012-08-30,-0.8588027954101562,53.52966626795729,115.9046907043457,112.06085048675537,143.08999633789062,140.0399932861328,-713.163569052205,-658.6365157787784,0.2079897776314681,-0.007234011516814576,1.1087935248933551,0
2012-08-31,0.564056396484375,57.38651625145773,116.05152938842774,112.13268814086913,143.08999633789062,140.19000244140625,-735.7761478316689,-692.9668953344743,0.18542570669940517,0.004757147929197458,1.051384534281261,1
2012-09-04,-0.1093902587890625,56.408729655652756,116.17900405883789,112.21226612091064,143.08999633789062,140.1300048828125,-722.531007392286,-723.82357475872,0.1612632786410444,-0.0009208102007303154,0.992248588708301,0
2012-09-05,-0.1009979248046875,55.468999773288246,116.3404948425293,112.29950176239014,143.08999633789062,140.1300048828125,-725.9431092965472,-728.083421506834,0.13664863093681845,-0.000850919842414477,0.9312573270592092,0
